Date Added,category,sellerlink,sellerlink-url,sellerstorefront-url,sellerproductcount,sellerratings,sellerdetails,seller business name,businessaddress,Count of seller brands,Max % of negative seller ratings - last 30 days,Max % of negative seller ratings - last 90 days,Max % of negative seller ratings - last 12 months,Hero Product 1 #ratings,Hero Product 2 #ratings,Sample brand name,Sample Brand URL
15-Nov-20,Garden,Seller 1402,Seller 1402-link,Seller 1402-storefrontlink,1-16 of 253 results,,XSSGD is committed to providing each customer with the highest standard of customer service.,Business Name:hunyuanxianbaijidongxiancaishuiguodian,hunyuanxianyonganzhenxiguanjiedatongshihunyuanxianshanxisheng037400CN,1,0,0,0,0,0,SXHY,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=SXHY
15-Nov-20,Garden,Seller 1403,Seller 1403-link,Seller 1403-storefrontlink,1-16 of 536 results,,XTHH is committed to providing each customer with the highest standard of customer service.,Business Name:PingYaoXianXingTaoHuaHuiZongHui,GuTaoZhenGanKengCunXiBao26HaoJinZhongShiPingYaoXianShanXiSheng031100CN,7,0,0,0,0,0,ZXCV,https://www.amazon.de/-/en/ZXCV/b/ref=bl_dp_s_web_10135971031?ie=UTF8&node=10135971031&field-lbr_brands_browse-bin=ZXCV
15-Nov-20,Garden,Seller 1404,Seller 1404-link,Seller 1404-storefrontlink,1-16 of 62 results,85% positive lifetime (13 total ratings),Xtra-Europe is committed to providing each customer with the highest standard of customer service.,Business Name:Xtra Europe BV,Park 51NuenenNoord Brabant5671GCNL,1,100,100,100,806,543,Visit the SORARA Store,https://www.amazon.de/-/en/stores/SORARA/page/37778C01-3523-4CD5-8DA7-277303D89A4E?ref_=ast_bln
15-Nov-20,Garden,Seller 1405,Seller 1405-link,Seller 1405-storefrontlink,"1-16 of over 1,000 results",100% positive lifetime (5 total ratings),XU FENG SHOP is committed to providing each customer with the highest standard of customer service.,Business Name:ShenZhenShiNanShanQuWeiYiXuBaiHuoShangHang,NanShanQuAoHaiJieDaoMaLingSheQuGaoXinZhongErDao35HaoYuanLaiJuDaSha105ShenZhenGuangDong518000CN,3,0,0,0,8,4,XU FENG,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=XU+FENG
15-Nov-20,Garden,Seller 1406,Seller 1406-link,Seller 1406-storefrontlink,"1-16 of over 2,000 results",0% positive lifetime (2 total ratings),XU JUN SHOP is committed to providing each customer with the highest standard of customer service.,Business Name:Lin Xian Xu Jun Jia Ju Yong Pin Dian,Lin Xian Lei Jia Qi Xiang Lei Jia Qi Cun Shang Ye Jie 19 HaoLv LiangShan Xi033299CN,15,0,0,50,0,0,OUG,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=OUG
15-Nov-20,Garden,Seller 1407,Seller 1407-link,Seller 1407-storefrontlink,"1-16 of over 1,000 results",100% positive lifetime (5 total ratings),xu xing gang is committed to providing each customer with the highest standard of customer service.,Business Name:fujiansheng quanzhoushi qin yu maoyi youxiangongsi,quan zhou shi feng ze qu feng ze jie dao jin huai jiexia huai hua yuan fa yuan su she lou 401 A ququan zhou shifu jian sheng362000CN,3,0,0,0,3,3,UGUAX,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=UGUAX
15-Nov-20,Garden,Seller 1408,Seller 1408-link,Seller 1408-storefrontlink,,,XUAILI is committed to providing each customer with the highest standard of customer service.,Business Name:anqingshihuainingxianchicunshangxing,huainingxiangaohezhengaohedadaoanqingshianhuisheng246000CN,0,0,0,0,0,0,XUAILI,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=XUAILI
15-Nov-20,Garden,Seller 1409,Seller 1409-link,Seller 1409-storefrontlink,1-16 of 518 results,,XuanDaBaiHuo is committed to providing each customer with the highest standard of customer service.,Business Name:XinLeShiXuanDaRiYongBaiHuoXiaoShouDian,"HuaPiTown,Guanzhuang VillNo.Qianjin Road, East District,63Shijiazhuang CityXinle CityHebei Province050700CN",1,0,0,0,0,0,SHENXINCI,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=SHENXINCI
15-Nov-20,Garden,Seller 1410,Seller 1410-link,Seller 1410-storefrontlink,1-16 of 263 results,93% positive lifetime (44 total ratings),XuanLong is committed to providing each customer with the highest standard of customer service.,Business Name:ShenZhen XuanLong KeJiYouXianGongSi,LongGangQu LongChengJieDao JiXiangLuZhengZhongFengLinGuoJiZhongXin A Zuo 2202shenzhenLongGangQuguangdong522100CN,2,0,0,0,30,25,XuanMax,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=XuanMax
15-Nov-20,Garden,Seller 1411,Seller 1411-link,Seller 1411-storefrontlink,"1-16 of over 1,000 results",0% positive lifetime (1 total ratings),XuanLuShangMao is committed to providing each customer with the highest standard of customer service.,Business Name:ShiJiaZhuangXuanLuShangMaoYouXianGongSi,JinZhouShiXiaoQiaoZhenNanWangCunShiJiaZhuangShiHeBeiSheng052262CN,3,0,0,0,0,0,YYBQ,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=YYBQ
15-Nov-20,Garden,Seller 1412,Seller 1412-link,Seller 1412-storefrontlink,1-16 of 802 results,100% positive in the last 12 months (11 ratings),Xuannis is committed to providing each customer with the highest standard of customer service.,Business Name:guangzhou yuxuankeji youxiangongsi,yuancunsanhenglu17haozhiyiguangzhoushitianhequguangdongsheng510000CN,3,0,0,0,0,0,Yatter,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Yatter
15-Nov-20,Garden,Seller 1413,Seller 1413-link,Seller 1413-storefrontlink,"1-16 of over 20,000 results",,Xuanwuyi is committed to providing each customer with the highest standard of customer service.,Business Name:yiwushixuanhongwangluokejiyouxiangongsi,beiyuanjiedaolingyunyiqu80dong1danyuan3louyiwushizhejiangsheng322099CN,15,0,0,0,1,0,Xuanwuyi,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Xuanwuyi
15-Nov-20,Garden,Seller 1414,Seller 1414-link,Seller 1414-storefrontlink,"1-16 of over 1,000 results",,xuanxuajia is committed to providing each customer with the highest standard of customer service.,Business Name:ru zhou shi mai jia shang mao you xian gong si,ru zhou shi chao yang lu wan hui cheng 46 haoru zhouru zhouChina467599CN,1,0,0,0,0,0,xuanxuajia,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=xuanxuajia
15-Nov-20,Garden,Seller 1415,Seller 1415-link,Seller 1415-storefrontlink,"1-16 of over 7,000 results",93% positive in the last 12 months (14 ratings),XU-BAOFU-EU is committed to providing each customer with the highest standard of customer service.,Business Name:CHENGHUAQUBAOFURIYONGPINSHAGNHANG,"1328#, 13CENG, 2DANYUAN, 1DONGWANKELU9HAO, CHENGHUAQUCHENGDUSHISICHUANGSHENG610066CN",15,50,17,7,2,1,NO LOGO,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=NO+LOGO
15-Nov-20,Garden,Seller 1416,Seller 1416-link,Seller 1416-storefrontlink,1-16 of 600 results,,XuCai is committed to providing each customer with the highest standard of customer service.,Business Name:XiangChengShiXuCaiShangMaoYouXianGongSi,HuaYuanQianFoGeTongGangCun88HaoYuanZhouKouShiXiangChengShiZhouKouShiHeNanSheng466200CN,15,0,0,0,18,17,XINGXIAOYU,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=XINGXIAOYU
15-Nov-20,Garden,Seller 1417,Seller 1417-link,Seller 1417-storefrontlink,"1-16 of over 10,000 results",33% positive lifetime (6 total ratings),xudaojunbaihuodian is committed to providing each customer with the highest standard of customer service.,Business Name:zhaoyuanshixudaojunbaihuodian,zhaoyuanshiluofenglu277haoyantaishishandongsheng274000CN,1,0,0,17,3,1,SPLLEADER,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=SPLLEADER
15-Nov-20,Garden,Seller 1418,Seller 1418-link,Seller 1418-storefrontlink,,,XUDONGSHOP is committed to providing each customer with the highest standard of customer service.,Business Name:MianXianDongDongXinBaiHuoDian,ZhouJiaShanZhenTuanJieSheQuQiZu043HanZhongShiMianXianShanXiSheng724200CN,0,0,0,0,0,0,YYDZ-YY,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=YYDZ-YY
15-Nov-20,Garden,Seller 1419,Seller 1419-link,Seller 1419-storefrontlink,"1-16 of over 5,000 results",67% positive lifetime (3 total ratings),XUDONGSTORE is committed to providing each customer with the highest standard of customer service.,Business Name:LvLiangShiLiShiQuXuDongDengShiPiFaBu,LiShiQuJiuAnLuLvLiangShanXiSheng033000CN,15,0,0,0,4,3,WEIFAN,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=WEIFAN
15-Nov-20,Garden,Seller 1420,Seller 1420-link,Seller 1420-storefrontlink,1-16 of 344 results,,XUE FU HOME is committed to providing each customer with the highest standard of customer service.,Business Name:Lin Xian Ai Mei Mei Fu Zhuang Jing Xiao Dian,Lin Xian Ke Hu Zhen Ke Hu CunLv Liang ShiShan Xi Sheng033200CN,2,0,0,0,0,0,MFXI,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=MFXI
15-Nov-20,Garden,Seller 1421,Seller 1421-link,Seller 1421-storefrontlink,"1-16 of over 8,000 results",100% positive lifetime (3 total ratings),xue runai is committed to providing each customer with the highest standard of customer service.,Business Name:linxiansanjiaorunaichaoshi,sanjiaozhendongpocunlinxianshanxisheng033200CN,5,0,0,0,7,1,MYMAO,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=MYMAO
15-Nov-20,Garden,Seller 1422,Seller 1422-link,Seller 1422-storefrontlink,"1-16 of over 2,000 results",,XUE SHOP is committed to providing each customer with the highest standard of customer service.,Business Name:lv liang shi li shi qu fu gui bai huo shang hang,lv liang li shi qu dong shu ba cun 113 haolv liang shishan xi sheng033000CN,15,0,0,0,0,0,XJJUN,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=XJJUN
15-Nov-20,Garden,Seller 1423,Seller 1423-link,Seller 1423-storefrontlink,"1-16 of over 2,000 results",50% positive lifetime (10 total ratings),Xue Successfully is committed to providing each customer with the highest standard of customer service.,Business Name:LvLiangShiLiShiQuYanFeiFuZhuangDian,LiShiQuYongNingXiLuLvLiangShanXi033000CN,16,0,0,40,2,0,Ultrasonic Cleaner,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=sporting-de&field-keywords=Ultrasonic+Cleaner
15-Nov-20,Garden,Seller 1424,Seller 1424-link,Seller 1424-storefrontlink,,100% positive lifetime (1 total ratings),XUEAID is committed to providing each customer with the highest standard of customer service.,Business Name:linxianchanglaibaihuodian,linxian anjiazhuangxiang anjiazhuangcun301hao212shilvliangshilishiqushanxisheng033299CN,0,0,0,0,0,0,XIGG,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=XIGG
15-Nov-20,Garden,Seller 1425,Seller 1425-link,Seller 1425-storefrontlink,"1-16 of over 5,000 results",,Xuebai is committed to providing each customer with the highest standard of customer service.,Business Name:dongguanshifuliweishiyeyouxiangongsi,dajingjiedongjiuxiang1haoerlouchanganzhenshatoushequdongguanshiguangdongsheng523843CN,6,0,0,0,7,5,VAILANG,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=VAILANG
15-Nov-20,Garden,Seller 1426,Seller 1426-link,Seller 1426-storefrontlink,"1-16 of over 1,000 results",100% positive lifetime (4 total ratings),XUECF is committed to providing each customer with the highest standard of customer service.,Business Name:YulinshiHengshanquCaiyuanhunqingzhongxin,HengshanquHuaiyuandongluYulinshiShanxisheng719199CN,2,0,0,0,2,0,WXMJ,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=WXMJ
15-Nov-20,Garden,Seller 1427,Seller 1427-link,Seller 1427-storefrontlink,"1-16 of over 8,000 results",75% positive lifetime (8 total ratings),XUECJ is committed to providing each customer with the highest standard of customer service.,Business Name:JinNiuQuXinChangBaiHuoShangMaoBu,ChengDuShiHeHuaChiShiChangShiErQu(TaiYangGuangChang)1LouA65HaoChengDuSiChuan610081CN,14,0,0,67,3,2,XCJJ,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=XCJJ
15-Nov-20,Garden,Seller 1428,Seller 1428-link,Seller 1428-storefrontlink,1-16 of 198 results,50% positive lifetime (2 total ratings),xuehonggang is committed to providing each customer with the highest standard of customer service.,Business Name:hejinshichengxifushanrizabaihuodian,wenyuanjiexuefuyuan3haolou4danyuan402yunchengshihejinshishanxisheng043300CN,1,0,50,50,2,0,ZXHH,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=ZXHH
15-Nov-20,Garden,Seller 1429,Seller 1429-link,Seller 1429-storefrontlink,1-16 of 68 results,,XueLiXiang is committed to providing each customer with the highest standard of customer service.,Business Name:ShanXiYunLiJieWangLuoKeJiYouXianGongSi,YingZeXiDaJie119HaoGongYuanShiDaiChengAzuoXiQu16CengAqu02HaoTaiYuanShiLvLiangShiShanXiSheng030000CN,3,0,0,0,11,0,MZSG,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=sporting-de&field-keywords=MZSG
15-Nov-20,Garden,Seller 1430,Seller 1430-link,Seller 1430-storefrontlink,"1-16 of over 7,000 results",0% positive lifetime (2 total ratings),XUERUIRUI SUPOT is committed to providing each customer with the highest standard of customer service.,Business Name:xianshixinchengqulongruibaihuodian,wanshouzhonglu14jiefang21haolou4danyuan402shixinchengquxianshi710043CN,4,100,100,100,0,0,WLNKJ,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=WLNKJ
15-Nov-20,Garden,Seller 1431,Seller 1431-link,Seller 1431-storefrontlink,"1-16 of over 2,000 results",,XUESHOP is committed to providing each customer with the highest standard of customer service.,Business Name:Lvliangshilishiqujierizajingxiaobu,Lvlianglishiquqiaojiagou45haoLvliangShanxi033000CN,13,0,0,0,0,0,Unbekannt,https://www.amazon.de/-/en/Unbekannt/b/ref=bl_dp_s_web_19533614031?ie=UTF8&node=19533614031&field-lbr_brands_browse-bin=Unbekannt
15-Nov-20,Garden,Seller 1432,Seller 1432-link,Seller 1432-storefrontlink,"1-16 of over 4,000 results",0% positive lifetime (1 total ratings),XUESIYUAN is committed to providing each customer with the highest standard of customer service.,Business Name:TaiYuanFangCunYuanWenHuaChuanBoYouXianGongSi,TaiYuanShiXiaoDianQuPingYangLu96HaoHuaKangDaSha10Ceng1004ShiTaiYuanShanXi030000CN,5,0,0,0,21,8,DUHUI,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=DUHUI
15-Nov-20,Garden,Seller 1433,Seller 1433-link,Seller 1433-storefrontlink,"1-16 of over 9,000 results",77% positive in the last 12 months (57 ratings),xuew is committed to providing each customer with the highest standard of customer service.,Business Name:beijingzhenghaominruikeji LTD,"beijingjintenggebinguan1ceng1124wenhuiyuanbeilujia26#yi26#zhijianhaidianqu,beijingshibeijing100039CN",5,13,24,19,18,18,xuew,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=xuew
15-Nov-20,Garden,Seller 1434,Seller 1434-link,Seller 1434-storefrontlink,"1-16 of over 5,000 results",57% positive lifetime (7 total ratings),xuexiaofei is committed to providing each customer with the highest standard of customer service.,Business Name:LinXian KaiFengZaoYe YouXianGongSi,LinXian BaBaoXiang XinZhuangZeCunLvLiangSHANXICN,16,0,0,0,8,3,XIAOFEI,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=XIAOFEI
15-Nov-20,Garden,Seller 1435,Seller 1435-link,Seller 1435-storefrontlink,,50% positive lifetime (6 total ratings),xuexiaojun is committed to providing each customer with the highest standard of customer service.,Business Name:Helanxianyonghengshenghuochaoshi,helanxianchaoyangbeijiedianyajuBqu66B-03haoyinchuanshiningxiahuizuzizhiqu750299CN,0,0,0,20,0,0,LXQGR,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=LXQGR
15-Nov-20,Garden,Seller 1436,Seller 1436-link,Seller 1436-storefrontlink,"1-16 of over 3,000 results",80% positive lifetime (10 total ratings),xuexiaolandian is committed to providing each customer with the highest standard of customer service.,"Business Name:LinXian BangSuiYouJiFei Co.,ltd.",LinXian KeHuZhenPangJiaZhuangCun104HaoLvLiangShanXi033214CN,15,0,0,0,2,1,ZDYLM-Y,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=sporting-de&field-keywords=ZDYLM-Y
15-Nov-20,Garden,Seller 1437,Seller 1437-link,Seller 1437-storefrontlink,"1-16 of over 1,000 results",100% positive lifetime (11 total ratings),xuexiongUK is committed to providing each customer with the highest standard of customer service.,Business Name:lvliangshilishiquxuexiongxiongwujinrizadian,Lishiquxishubacunlvliangshishanxi033000CN,16,0,0,0,5,5,LFF TENT,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=LFF+TENT
15-Nov-20,Garden,Seller 1438,Seller 1438-link,Seller 1438-storefrontlink,"1-16 of over 2,000 results",,xueyinghu9955 is committed to providing each customer with the highest standard of customer service.,Business Name:Fangshanxianchenxingguanggaoyouxiangongsi,FangshanxiangedongzhenerqingjujiazhuyuanLvliangshiShanxisheng033100CN,1,0,0,0,0,0,ZLJ,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=ZLJ
15-Nov-20,Garden,Seller 1439,Seller 1439-link,Seller 1439-storefrontlink,"1-16 of over 1,000 results",100% positive lifetime (3 total ratings),xueyong is committed to providing each customer with the highest standard of customer service.,Business Name:lvliangshilishiquxueyongwujinrizadian,Lishiquqiaojiagoucun137haoLvliangshiShanxisheng033000CN,12,0,0,0,125,37,LUUDE,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=LUUDE
15-Nov-20,Garden,Seller 1440,Seller 1440-link,Seller 1440-storefrontlink,"1-16 of over 3,000 results",100% positive lifetime (1 total ratings),XUEYUYINYG is committed to providing each customer with the highest standard of customer service.,Business Name:lvliangshilishiquyinyinriyongbaihuodian,longfengnandajielvliangshilishiqushanxisheng033000CN,7,0,0,0,1,1,S-t-x,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=S-t-x
15-Nov-20,Garden,Seller 1441,Seller 1441-link,Seller 1441-storefrontlink,"1-16 of over 2,000 results",,xuezhong store is committed to providing each customer with the highest standard of customer service.,Business Name:fenxixianxuezhongfuzhuangdian,fenxixianchengqudongnanxiaqulaoganjulouxialinfenshishanxisheng031500CN,2,0,0,0,0,0,zhongxingenggeng,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=zhongxingenggeng
